X,Y,yr,doy,top,bed,thk
-907943.8526867599,-850681.3948347347,2014,129,103.36,5.67,97.69
-907956.3111790299,-850648.5700221376,2014,129,104.31,14.03,90.27
-907962.5404143992,-850632.1579638533,2014,129,104.78,15.35,89.43
-907968.768578371,-850615.745140559,2014,129,105.23,12.6,92.63
-907974.8839941369,-850599.4539615575,2014,129,104.47,14.7,89.77
-907981.1116138217,-850583.0411046331,2014,129,111.78,14.94,96.84
-907987.9487885337,-850567.199493493,2014,129,102.32,16.09,86.23
-907994.1758691302,-850550.7865941194,2014,129,104.25,16.5,87.75
-908000.4034747138,-850534.3744252442,2014,129,98.4,16.04,82.36
-908006.6301572875,-850517.9613329698,2014,129,98.86,17.51,81.35
-908012.8572164214,-850501.5491296563,2014,129,99.26,20.1,79.16
-908018.9699461439,-850485.2570810941,2014,129,96.6,21.66,74.95
-908025.1964610197,-850468.8448441899,2014,129,96.85,24.77,72.08
-908031.5351579763,-850452.3109211227,2014,129,102.72,25.92,76.8
-908037.7603259421,-850435.8979013442,2014,129,97.73,27.84,69.9
-908043.9860189647,-850419.485612018,2014,129,100.19,29.62,70.57
-908050.2106404735,-850403.0725578762,2014,129,108.91,34.3,74.61
-908056.4357870579,-850386.660234173,2014,129,102.92,27.63,75.29
-908062.6598621103,-850370.2471456848,2014,129,103.17,26.87,76.3
-908068.8844622605,-850353.8347876238,2014,129,103.09,28.98,74.11
-908075.2212291127,-850337.3007376862,2014,129,100.87,25.92,74.95
-908081.4452806445,-850320.8883444546,2014,129,99.83,28.08,71.75
-908087.7814944729,-850304.354257704,2014,129,96.65,25.07,71.58
-908094.0049973879,-850287.9418293195,2014,129,96.47,22.7,73.77
-908100.3406581953,-850271.4077057733,2014,129,96.29,24.88,71.41
-908106.6768397731,-850254.8743109439,2014,129,93.13,23.06,70.06
-908113.0119453593,-850238.3401497757,2014,129,93.25,27.4,65.85
-908118.7383862123,-850221.2363706736,2014,129,89.79,23.93,65.85
-908125.0729291224,-850204.7021799898,2014,129,86.63,17.92,68.72
-908131.5212112261,-850188.0477833851,2014,129,89.48,21.94,67.54
-908137.8551967182,-850171.5135542714,2014,129,89.02,23.17,65.85
-908143.5804876281,-850154.4097396458,2014,129,80.17,19.87,60.3
-908149.91391045,-850137.8754810524,2014,129,85.96,21.79,64.17
-908156.2478541298,-850121.34195113,2014,129,85.76,18.73,67.03
-888832.2653790487,-859270.8725979719,2014,129,457.83,147.6,310.23
-888811.7977897759,-859272.8377409161,2014,129,458.07,145.81,312.25
-888791.9303375618,-859275.3823206335,2014,129,457.37,146.46,310.91
-888772.1773937696,-859277.8081803133,2014,129,457.26,147.87,309.39
-888751.5957941479,-859279.890404343,2014,129,455.66,145.09,310.57
-888731.8428675965,-859282.3156900777,2014,129,454.65,147.79,306.87
-888711.9757414972,-859284.8588110568,2014,129,451.57,142.18,309.39
-888691.5088395716,-859286.8215609322,2014,129,448.8,136.71,312.09
-888671.6417301468,-859289.3641025987,2014,129,451.16,137.89,313.27
-888651.7748503056,-859291.9061256953,2014,129,448.42,139.7,308.72
-888631.3074308676,-859293.8669950741,2014,129,446,138.29,307.71
-888611.4407177225,-859296.4082837622,2014,129,446.27,134.69,311.58
-888591.5739342273,-859298.9493640808,2014,129,444.15,137.79,306.36
-888571.592948337,-859301.608255715,2014,129,443.83,134.27,309.56
-888551.1266705829,-859303.5683913499,2014,129,442.61,136.25,306.36
-888531.1458504742,-859306.2265405726,2014,129,442.58,139.08,303.5
-888511.2795422967,-859308.7659992282,2014,129,444.93,137.06,307.88
-888491.2987304854,-859311.4235686767,2014,129,442.79,136.26,306.53
-888471.3181476231,-859314.0806143025,2014,129,441.83,137.66,304.17
-888451.3376437379,-859316.737291183,2014,129,440.59,139.61,300.97
-888430.528592142,-859319.0501161979,2014,129,440.85,141.4,299.46
-888410.5482530494,-859321.7060427131,2014,129,431.53,132.24,299.29
-888390.4535579049,-859324.4799062315,2014,129,440.51,132.3,308.21
-888370.3581550145,-859327.2526353499,2014,129,442.01,131.94,310.07
-888350.2634664619,-859330.0259057606,2014,129,442.61,132.88,309.73
-888330.1690061796,-859332.7986470517,2014,129,443.51,131.42,312.09
-888310.0746241931,-859335.5710142762,2014,129,441.72,130.81,310.91
-888289.9803205124,-859338.3430074397,2014,129,442.92,132.86,310.07
-888270.3713549003,-859341.8130827432,2014,129,441.73,129.14,312.59
-888250.2771998674,-859344.5843327452,2014,129,451.03,133.22,317.81
-888230.0686850449,-859347.4734930733,2014,129,461.54,136.82,324.72
-888209.8602477971,-859350.3622739809,2014,129,466.36,139.95,326.4
-888189.6518881307,-859353.2506754705,2014,129,455.6,137.62,317.98
-888170.042478827,-859356.7181421528,2014,129,472.75,148.7,324.04
-888149.7198269251,-859359.7240662011,2014,129,484.82,153.7,331.12
-888129.3972518367,-859362.7296054395,2014,129,490.91,155.42,335.5
-888109.0747535717,-859365.7347598736,2014,129,495.22,160.57,334.66
-887494.428072482,-859482.4643791827,2014,129,552.53,173.58,378.95
-887475.0776192225,-859486.8547026803,2014,129,552.99,172.02,380.97
-887455.7272096884,-859491.2446623985,2014,129,554.06,175.62,378.45
-887436.2623860296,-859495.7524370123,2014,129,555.13,174.83,380.3
-887416.9112778511,-859500.1409057833,2014,129,554.98,178.73,376.26
-887397.446539917,-859504.6479450939,2014,129,554.85,177.92,376.93
-887377.981994561,-859509.1544605871,2014,129,555.01,178.75,376.26
-887358.631802009,-859513.5425937052,2014,129,554.85,182.47,372.38
-887339.1671923918,-859518.0485287963,2014,129,555.87,184.33,371.54
-887319.7018398826,-859522.5533340828,2014,129,555.98,180.23,375.75
-887300.2373154555,-859527.0585312999,2014,129,556.67,178.56,378.11
-887280.7728336252,-859531.5633595864,2014,129,557.04,181.96,375.08
-887261.308544418,-859536.0676640891,2014,129,558.29,182.71,375.58
-887242.4426508197,-859541.1515712097,2014,129,558.63,187.09,371.54
-887222.8638243309,-859545.7734510086,2014,129,559.57,187.19,372.38
-887203.2850392517,-859550.3949566872,2014,129,560.51,185.6,374.91
-887184.3055598604,-859555.596690222,2014,129,561.13,188.07,373.06
-887164.7269995771,-859560.217300948,2014,129,561.77,186.35,375.41
-887145.861260608,-859565.2994096787,2014,129,562.71,184.77,377.94
-887126.2826257276,-859569.9194377358,2014,129,564.83,185.37,379.46
-887107.3032644071,-859575.1197260864,2014,129,565.75,183.77,381.98
-887088.3232930887,-859580.3187407537,2014,129,569.98,185.97,384
-887068.744766438,-859584.9376627223,2014,129,572.1,185.91,386.19
-887049.7654891921,-859590.1368693699,2014,129,572.15,188.99,383.16
-887030.7862372928,-859595.3357181639,2014,129,575.8,190.28,385.52
-887011.8063754677,-859600.5332932541,2014,129,575.27,189.76,385.52
-886992.2279905201,-859605.150743172,2014,129,583.14,200.32,382.82
-886973.2488227716,-859610.3485102853,2014,129,584.09,193.35,390.74
-886954.2696803977,-859615.5459195545,2014,129,586.22,198.68,387.54
-886935.1754536488,-859620.8601670384,2014,129,596.12,202.69,393.43
-886916.1963613586,-859626.0568580868,2014,129,600.92,204.45,396.47
-886897.1028185436,-859631.3712981686,2014,129,600,204.38,395.62
-886877.5246410749,-859635.9865389144,2014,129,605.67,204.32,401.35
-886858.4305199154,-859641.2993316021,2014,129,607.43,205.07,402.36
-886839.4515359154,-859646.4945781104,2014,129,610.39,207.36,403.04
-886820.4725773333,-859651.689466787,2014,129,612.45,211.94,400.51
-886801.4936441731,-859656.8839976301,2014,129,613,211.14,401.86
-886782.5141012996,-859662.0772547022,2014,129,614.44,209.05,405.39
-886763.420738305,-859667.3891589525,2014,129,617.08,214.21,402.87
-886744.4418807726,-859672.582613778,2014,129,618.51,215.13,403.37
-886725.4622635393,-859677.774949578,2014,129,618.13,216.95,401.18
-886706.4836069626,-859682.9675339848,2014,129,619.26,212.01,407.25
-886687.5048258071,-859688.1599153348,2014,129,620.09,214.52,405.56
-886668.5260701173,-859693.3519388647,2014,129,620.91,217.71,403.2
-886649.4320699138,-859698.6609172227,2014,129,621.74,218.2,403.54
-886630.4535145441,-859703.8520678349,2014,129,621.68,215.61,406.07
-886611.2458620445,-859709.2791530071,2014,129,622.52,217.12,405.39
-886592.267206223,-859714.4697376861,2014,129,620.05,214.99,405.06
-886573.1733031434,-859719.7772670013,2014,129,621.47,215.74,405.73
-886554.1948476944,-859724.9669787887,2014,129,621.99,215.59,406.4
-886535.1017786197,-859730.2745461704,2014,129,622.51,215.43,407.08
-886516.1224384237,-859735.4629332332,2014,129,624.22,215.8,408.42
-886497.0295683644,-859740.7696226734,2014,129,624.75,219.36,405.39
-886477.9365723828,-859746.0761039656,2014,129,625.89,221.34,404.55
-886459.5570497548,-859751.845085497,2014,129,626.13,220.24,405.9
-886440.4633096353,-859757.1500904358,2014,129,626.98,223.61,403.37
-886421.4850220995,-859762.3372956286,2014,129,627.24,222.86,404.38
-886402.3921159995,-859767.6423387326,2014,129,627.81,227.3,400.51
-886383.2984491005,-859772.946257575,2014,129,628.41,231.44,396.97
-886364.9190036155,-859778.7134915283,2014,129,629.32,232.35,396.97
-886345.8263126645,-859784.01730208355,2014,129,629.37,236.27,393.1
-886326.8479927883,-859789.202873563,2014,129,629.73,238.65,391.08
-886307.63991828,-859794.6233825808,2014,129,631.29,243.92,387.37
-886288.6617982734,-859799.8080787336,2014,129,631.95,247.44,384.51
-886270.1679309428,-859805.6915885444,2014,129,632.01,252.72,379.29
-886251.1889184397,-859810.874967948,2014,129,632.97,248.96,384
-886232.2107164448,-859816.0587510302,2014,129,633.61,250.62,382.99
-886213.1181889144,-859821.360037446,2014,129,633.35,251.88,381.48
-886194.7388813536,-859827.1241284811,2014,129,634,260.94,373.06
-886175.7599626329,-859832.3060823174,2014,129,634.05,260.66,373.39
-886156.7818544005,-859837.4884398796,2014,129,635.04,269.39,365.65
-886137.8039218823,-859842.6702850108,2014,129,634.53,270.91,363.62
-886119.4238917786,-859848.4322240279,2014,129,633.16,267.18,365.98
-886100.4458524422,-859853.6135163959,2014,129,638.39,276.11,362.28
-886081.4678387647,-859858.7944509945,2014,129,638.83,276.55,362.28
-886062.4900008288,-859863.9748731809,2014,129,638.98,280.4,358.57
-886044.224540793,-859869.6174284254,2014,129,640.63,283.91,356.72
-886025.2465967729,-859874.7973003744,2014,129,641.67,286.47,355.2
-886006.2686784386,-859879.9768145627,2014,129,642.73,286.18,356.55
-885987.290001056,-859885.1552093716,2014,129,643.17,294.37,348.8
-885968.4267946015,-859890.2158702131,2014,129,643.91,299.32,344.59
-885949.5634651366,-859895.2763329729,2014,129,641.95,299.04,342.91
-885930.8146744787,-859900.2184648383,2014,129,643.58,302.02,341.56
-885912.5493385959,-859905.8586104538,2014,129,644.32,304.61,339.71
-885893.686083067,-859910.9180256162,2014,129,647.15,309.46,337.69
-885874.9373684473,-859915.8591173321,2014,129,646.98,311.81,335.16
-885856.0735332002,-859920.9169132845,2014,129,648,313.01,334.99
-885837.3248747953,-859925.857307096,2014,129,648.72,316.42,332.3
-885818.5762448339,-859930.7973532134,2014,129,649.44,317.15,332.3
-885799.7131268538,-859935.8550123704,2014,129,649.86,317.23,332.63
-885780.9637685089,-859940.793598867,2014,129,650.57,318.11,332.47
-885762.2152232567,-859945.7325993963,2014,129,650.99,320.54,330.44
-885743.46670647,-859950.6712522361,2014,129,652,323.24,328.76
-885724.6036990402,-859955.7275081185,2014,129,652.72,330.02,322.7
-885705.8546040513,-859960.6645467249,2014,129,653.42,333.42,320
-885687.220692474,-859965.484208262,2014,129,654.43,334.43,320
-885668.4722896145,-859970.4214703506,2014,129,655.15,340.37,314.78
-885649.7231306989,-859975.3576229503,2014,129,655.86,342.42,313.43
-885631.0893072281,-859980.176251404,2014,129,656.87,346.63,310.23
-885612.3409905371,-859985.1124729386,2014,129,657.56,352.21,305.35
-885593.7072260395,-859989.9304135108,2014,129,658.25,354.08,304.17
-885574.9581825262,-859994.865180342,2014,129,658.92,358.45,300.47
-885556.3244770373,-859999.6824330313,2014,129,659.58,352.38,307.2
-885537.0922360113,-860003.9180364228,2014,129,660.23,363.3,296.93
-885518.3440718316,-860008.8525191103,2014,129,660.88,361.93,298.95
-885499.7096785659,-860013.6679714685,2014,129,661.21,368.83,292.38
-885481.0762497275,-860018.4836884737,2014,129,661.24,370.38,290.87
-885462.4427006406,-860023.2992173416,2014,129,661.57,374.41,287.16
-885443.6946526438,-860028.2323168475,2014,129,661.9,375.07,286.82
-885424.9458487852,-860033.1643067604,2014,129,662.23,378.43,283.79
-885406.3123880154,-860037.9788026038,2014,129,662.85,388.49,274.36
-885387.5644264,-860042.9108616174,2014,129,663.17,383.93,279.24
-885368.9302403489,-860047.7239076578,2014,129,663.5,387.96,275.54
-885350.2968685906,-860052.5373729739,2014,129,662.92,388.22,274.7
-885331.663526726,-860057.3504956149,2014,129,663.85,390.83,273.01
-885313.0302147587,-860062.1632755823,2014,129,663.27,399.52,263.75
-885294.3961483388,-860066.9749508721,2014,129,664.79,401.38,263.41
-885275.6483616139,-860071.9049364335,2014,129,663.3,400.56,262.74
-885257.0151387454,-860076.7166858979,2014,129,664.21,405.17,259.03
-885238.9796011288,-860082.1087637558,2014,129,664.51,407.16,257.35
-885220.3465803986,-860086.9196812573,2014,129,664.51,400.59,263.92
-885201.7134394905,-860091.7304105991,2014,129,666.3,406.25,260.04
-885183.0803285189,-860096.5407972775,2014,129,665.09,405.89,259.2
-885164.4464632097,-860101.3500792198,2014,129,665.08,410.6,254.49
-884474.2208988604,-860284.6977330388,2014,129,759.92,627.04,132.89
-884455.3599338859,-860289.7301281798,2014,129,760.54,626.47,134.06
-884436.6126266969,-860294.6437834289,2014,129,760.85,624.43,136.42
-884417.8661322828,-860299.5578535784,2014,129,760.26,617.44,142.82
-884361.3969047973,-860314.5327544942,2014,129,757.62,613.96,143.66
-884342.5359571193,-860319.563196054,2014,129,755.88,607.67,148.21
-884323.789755417,-860324.4753665236,2014,129,755.05,603.14,151.92
-884305.5261244194,-860330.0861732438,2014,129,753.35,603.79,149.56
-884286.7798218504,-860334.9978083863,2014,129,751.65,607.48,144.17
-884267.8044076224,-860340.1446094515,2014,129,746.07,599.04,147.03
-884248.9435906416,-860345.1732987058,2014,129,749.48,602.95,146.53
-884230.1965891594,-860350.0831210903,2014,129,748.69,604.35,144.34
-884211.3359782653,-860355.1109533965,2014,129,747.3,602.46,144.84
-884192.4752448446,-860360.1385874703,2014,129,747.72,600.35,147.37
-884173.7291126987,-860365.048124797,2014,129,746.33,600.48,145.85
-884154.8676515073,-860370.0742936273,2014,129,744.96,602.48,142.49
-884136.1215766586,-860374.9831333501,2014,129,746.29,602.29,144
-883721.3695321373,-860482.8973268842,2014,129,843.95,828.96,14.99
-883702.6241346998,-860487.7981325703,2014,129,851.15,827.4,23.75
-883683.8789165611,-860492.6984365159,2014,129,856.56,829.95,26.61
-883664.4204285399,-860497.1333586749,2014,129,861.09,830.27,30.82
-883645.675125749,-860502.033111392,2014,129,865.96,830.93,35.03
-883626.9298520925,-860506.9325166078,2014,129,870.57,831.5,39.07
-883607.5868572593,-860511.249448412,2014,129,874.94,829.47,45.47
-883588.8408663993,-860516.1473877247,2014,129,878.77,833.3,45.47
-883570.0956881124,-860521.0457424846,2014,129,881.78,835.8,45.98
-883550.8674074053,-860525.2439387521,2014,129,885.73,836.89,48.84
-883532.12229601515,-860530.1415930714,2014,129,889.16,838.97,50.19
-883513.4910266827,-860534.920480637,2014,129,893.53,843,50.53
-883494.2630183765,-860539.1174611191,2014,129,897.96,840.02,57.94
-883475.6326012034,-860543.8964187796,2014,129,903.32,844.54,58.78
-883456.404527191,-860548.0928448412,2014,129,906.31,845.85,60.46
-883437.7733954926,-860552.8703465797,2014,129,910.52,845.85,64.67
-883419.1430776218,-860557.6482688397,2014,129,912.65,846.79,65.85
-883399.9151264662,-860561.8436359032,2014,129,914.78,844.55,70.23
-883381.2848774336,-860566.6208652876,2014,129,917.52,844.77,72.76
-883362.6538756177,-860571.3969890925,2014,129,920.26,845.98,74.27
-883343.5406490308,-860575.4736635396,2014,129,924.19,850.08,74.11
-883325.0251023015,-860580.1322288606,2014,129,924.22,849.95,74.27
-883305.7973597551,-860584.3258334714,2014,129,927.85,845.33,82.53
-883287.2811004901,-860588.9829503221,2014,129,929.99,850.49,79.5
-883268.7656562726,-860593.6404927365,2014,129,930.64,853.34,77.31
-883249.6526424623,-860597.715422382,2014,129,934.6,851.23,83.37
-883231.1372696119,-860602.3722819231,2014,129,934.66,851.45,83.2
-883212.7357512075,-860606.910424548,2014,129,941.01,857.14,83.87
-883194.2204426097,-860611.5666114656,2014,129,939.58,857.39,82.19
-883175.1075954395,-860615.6401545514,2014,129,940.84,857.13,83.71
-883156.7069658635,-860620.1780498531,2014,129,945.09,859.2,85.9
-883138.1909779623,-860624.8324556417,2014,129,946.35,859.11,87.24
-883119.7904139077,-860629.3696832501,2014,129,947.6,859.52,88.09
-883100.677734014,-860633.441842351,2014,129,948.56,859.29,89.26
-883082.1618500678,-860638.0952301855,2014,129,950.11,859.66,90.44
-883063.7613917191,-860642.6314473362,2014,129,951.34,861.57,89.77
-883044.7634501448,-860646.5849713995,2014,129,952.57,861.29,91.29
-883026.2484539278,-860651.2381070226,2014,129,953.8,861.33,92.46
-883007.8473188389,-860655.7725529224,2014,129,958.01,863.02,94.99
-882989.4468497407,-860660.3075835905,2014,129,959.21,864.73,94.49
-882971.0465639594,-860664.8421275414,2014,129,960.41,863.74,96.67
-882952.6463112888,-860669.3763388916,2014,129,961.61,866.45,95.16
-882933.647838601,-860673.3270475303,2014,129,962.79,866.62,96.17
-882915.3622751471,-860677.7430093525,2014,129,963.96,867.46,96.51
-882896.9621301468,-860682.2762176425,2014,129,965.14,865.77,99.37
-882878.56201828,-860686.8090933396,2014,129,966.61,870.27,96.34
-882860.2757736092,-860691.2233038129,2014,129,967.48,869.79,97.69
-882841.2782968662,-860695.1730715923,2014,129,971.65,872.11,99.54
-882822.9929109225,-860699.5873799364,2014,129,972.83,870.59,102.23
-882804.4783217608,-860704.2364843194,2014,129,971.02,871.31,99.71
-882786.1922203648,-860708.6493689979,2014,129,975.2,873.13,102.06
-882767.7921661071,-860713.1804004102,2014,129,976.38,872.3,104.09
-882748.9095223662,-860717.0109070936,2014,129,977.57,872.81,104.76
-882730.6243140687,-860721.4235619978,2014,129,978.74,871.12,107.62
-882712.2237355286,-860725.9526753535,2014,129,979.92,872.13,107.79
-882693.9385954053,-860730.3646724267,2014,129,981.09,873.3,107.79
-882675.6534896651,-860734.7763418079,2014,129,985.27,877.48,107.79
-882657.3676354116,-860739.186920039,2014,129,983.45,879.19,104.25
-882638.4852507826,-860743.015404658,2014,129,984.62,881.04,103.58
-882620.2002558528,-860747.4260833415,2014,129,988.81,881.02,107.79
-882601.9151451001,-860751.8365883848,2014,129,989.99,882.54,107.45
-882583.744061839,-860756.1283157433,2014,129,991.19,879.18,112
-882565.4591707392,-860760.538013801,2014,129,992.38,881.39,110.99
-882547.1743140626,-860764.9473841806,2014,129,990.58,881.27,109.31
-882528.4068171347,-860768.6563267495,2014,129,994.77,884.29,110.49
-882510.0066267264,-860773.1817956913,2014,129,995.98,885.49,110.49
-882491.8365095317,-860777.4726551939,2014,129,997.17,885.34,111.83
-882473.5516485743,-860781.8808636924,2014,129,998.39,886.72,111.66
